SEED_1,TEAM_1,SEED_2,TEAM_2,Team1W_Prob
1.0,Connecticut,1.0,Houston,0.36
1.0,Connecticut,1.0,North Carolina,0.778
1.0,Connecticut,1.0,Purdue,0.547
1.0,Connecticut,2.0,Arizona,0.69
1.0,Connecticut,2.0,Iowa St.,0.611
1.0,Connecticut,2.0,Marquette,0.737
1.0,Connecticut,2.0,Tennessee,0.739
1.0,Connecticut,3.0,Baylor,0.792
1.0,Connecticut,3.0,Creighton,0.851
1.0,Connecticut,3.0,Illinois,0.783
1.0,Connecticut,3.0,Kentucky,0.853
1.0,Connecticut,4.0,Alabama,0.788
1.0,Connecticut,4.0,Auburn,0.658
1.0,Connecticut,4.0,Duke,0.79
1.0,Connecticut,4.0,Kansas,0.842
1.0,Connecticut,5.0,Gonzaga,0.809
1.0,Connecticut,5.0,Saint Mary's,0.825
1.0,Connecticut,5.0,San Diego St.,0.861
1.0,Connecticut,5.0,Wisconsin,0.822
1.0,Connecticut,6.0,BYU,0.806
1.0,Connecticut,6.0,Clemson,0.901
1.0,Connecticut,6.0,South Carolina,0.873
1.0,Connecticut,6.0,Texas Tech,0.849
1.0,Connecticut,7.0,Dayton,0.879
1.0,Connecticut,7.0,Florida,0.828
1.0,Connecticut,7.0,Texas,0.841
1.0,Connecticut,7.0,Washington St.,0.888
1.0,Connecticut,8.0,Florida Atlantic,0.885
1.0,Connecticut,8.0,Mississippi St.,0.867
1.0,Connecticut,8.0,Nebraska,0.854
1.0,Connecticut,8.0,Utah St.,0.889
1.0,Connecticut,9.0,Michigan St.,0.835
1.0,Connecticut,9.0,Northwestern,0.86
1.0,Connecticut,9.0,TCU,0.84
1.0,Connecticut,9.0,Texas A&M,0.86
1.0,Connecticut,10.0,Boise St.,0.877
1.0,Connecticut,10.0,Colorado,0.856
1.0,Connecticut,10.0,Colorado St.,0.881
1.0,Connecticut,10.0,Drake,0.89
1.0,Connecticut,10.0,Nevada,0.855
1.0,Connecticut,10.0,Virginia,0.891
1.0,Connecticut,11.0,Duquesne,0.931
1.0,Connecticut,11.0,New Mexico,0.792
1.0,Connecticut,11.0,North Carolina St.,0.905
1.0,Connecticut,11.0,Oregon,0.885
1.0,Connecticut,12.0,Grand Canyon,0.888
1.0,Connecticut,12.0,James Madison,0.88
1.0,Connecticut,12.0,McNeese St.,0.876
1.0,Connecticut,12.0,UAB,0.954
1.0,Connecticut,13.0,College of Charleston,0.936
1.0,Connecticut,13.0,Samford,0.907
1.0,Connecticut,13.0,Vermont,0.956
1.0,Connecticut,13.0,Yale,0.937
1.0,Connecticut,14.0,Akron,0.967
1.0,Connecticut,14.0,Colgate,0.977
1.0,Connecticut,14.0,Morehead St.,0.967
1.0,Connecticut,14.0,Oakland,0.967
1.0,Connecticut,15.0,Long Beach St.,0.982
1.0,Connecticut,15.0,Saint Peter's,0.983
1.0,Connecticut,15.0,South Dakota St.,0.977
1.0,Connecticut,15.0,Western Kentucky,0.971
1.0,Connecticut,16.0,Grambling St.,0.991
1.0,Connecticut,16.0,Howard,0.993
1.0,Connecticut,16.0,Longwood,0.977
1.0,Connecticut,16.0,Montana St.,0.99
1.0,Connecticut,16.0,Stetson,0.988
1.0,Connecticut,16.0,Wagner,0.994
1.0,Houston,1.0,Connecticut,0.64
1.0,Houston,1.0,North Carolina,0.861
1.0,Houston,1.0,Purdue,0.682
1.0,Houston,2.0,Arizona,0.798
1.0,Houston,2.0,Iowa St.,0.737
1.0,Houston,2.0,Marquette,0.833
1.0,Houston,2.0,Tennessee,0.834
1.0,Houston,3.0,Baylor,0.872
1.0,Houston,3.0,Creighton,0.91
1.0,Houston,3.0,Illinois,0.865
1.0,Houston,3.0,Kentucky,0.912
1.0,Houston,4.0,Alabama,0.869
1.0,Houston,4.0,Auburn,0.774
1.0,Houston,4.0,Duke,0.87
1.0,Houston,4.0,Kansas,0.904
1.0,Houston,5.0,Gonzaga,0.883
1.0,Houston,5.0,Saint Mary's,0.894
1.0,Houston,5.0,San Diego St.,0.916
1.0,Houston,5.0,Wisconsin,0.892
1.0,Houston,6.0,BYU,0.881
1.0,Houston,6.0,Clemson,0.941
1.0,Houston,6.0,South Carolina,0.925
1.0,Houston,6.0,Texas Tech,0.909
1.0,Houston,7.0,Dayton,0.928
1.0,Houston,7.0,Florida,0.895
1.0,Houston,7.0,Texas,0.904
1.0,Houston,7.0,Washington St.,0.934
1.0,Houston,8.0,Florida Atlantic,0.932
1.0,Houston,8.0,Mississippi St.,0.92
1.0,Houston,8.0,Nebraska,0.912
1.0,Houston,8.0,Utah St.,0.934
1.0,Houston,9.0,Michigan St.,0.9
1.0,Houston,9.0,Northwestern,0.916
1.0,Houston,9.0,TCU,0.903
1.0,Houston,9.0,Texas A&M,0.916
1.0,Houston,10.0,Boise St.,0.927
1.0,Houston,10.0,Colorado,0.913
1.0,Houston,10.0,Colorado St.,0.929
1.0,Houston,10.0,Drake,0.935
1.0,Houston,10.0,Nevada,0.913
1.0,Houston,10.0,Virginia,0.936
1.0,Houston,11.0,Duquesne,0.96
1.0,Houston,11.0,New Mexico,0.871
1.0,Houston,11.0,North Carolina St.,0.944
1.0,Houston,11.0,Oregon,0.932
1.0,Houston,12.0,Grand Canyon,0.934
1.0,Houston,12.0,James Madison,0.929
1.0,Houston,12.0,McNeese St.,0.926
1.0,Houston,12.0,UAB,0.973
1.0,Houston,13.0,College of Charleston,0.963
1.0,Houston,13.0,Samford,0.945
1.0,Houston,13.0,Vermont,0.975
1.0,Houston,13.0,Yale,0.963
1.0,Houston,14.0,Akron,0.981
1.0,Houston,14.0,Colgate,0.987
1.0,Houston,14.0,Morehead St.,0.981
1.0,Houston,14.0,Oakland,0.981
1.0,Houston,15.0,Long Beach St.,0.99
1.0,Houston,15.0,Saint Peter's,0.99
1.0,Houston,15.0,South Dakota St.,0.987
1.0,Houston,15.0,Western Kentucky,0.984
1.0,Houston,16.0,Grambling St.,0.995
1.0,Houston,16.0,Howard,0.996
1.0,Houston,16.0,Longwood,0.987
1.0,Houston,16.0,Montana St.,0.994
1.0,Houston,16.0,Stetson,0.993
1.0,Houston,16.0,Wagner,0.996
1.0,North Carolina,1.0,Connecticut,0.222
1.0,North Carolina,1.0,Houston,0.139
1.0,North Carolina,1.0,Purdue,0.256
1.0,North Carolina,2.0,Arizona,0.389
1.0,North Carolina,2.0,Iowa St.,0.31
1.0,North Carolina,2.0,Marquette,0.445
1.0,North Carolina,2.0,Tennessee,0.448
1.0,North Carolina,3.0,Baylor,0.522
1.0,North Carolina,3.0,Creighton,0.621
1.0,North Carolina,3.0,Illinois,0.508
1.0,North Carolina,3.0,Kentucky,0.624
1.0,North Carolina,4.0,Alabama,0.516
1.0,North Carolina,4.0,Auburn,0.355
1.0,North Carolina,4.0,Duke,0.518
1.0,North Carolina,4.0,Kansas,0.603
1.0,North Carolina,5.0,Gonzaga,0.548
1.0,North Carolina,5.0,Saint Mary's,0.575
1.0,North Carolina,5.0,San Diego St.,0.638
1.0,North Carolina,5.0,Wisconsin,0.569
1.0,North Carolina,6.0,BYU,0.543
1.0,North Carolina,6.0,Clemson,0.721
1.0,North Carolina,6.0,South Carolina,0.664
1.0,North Carolina,6.0,Texas Tech,0.617
1.0,North Carolina,7.0,Dayton,0.674
1.0,North Carolina,7.0,Florida,0.579
1.0,North Carolina,7.0,Texas,0.601
1.0,North Carolina,7.0,Washington St.,0.694
1.0,North Carolina,8.0,Florida Atlantic,0.688
1.0,North Carolina,8.0,Mississippi St.,0.65
1.0,North Carolina,8.0,Nebraska,0.626
1.0,North Carolina,8.0,Utah St.,0.696
1.0,North Carolina,9.0,Michigan St.,0.591
1.0,North Carolina,9.0,Northwestern,0.637
1.0,North Carolina,9.0,TCU,0.6
1.0,North Carolina,9.0,Texas A&M,0.637
1.0,North Carolina,10.0,Boise St.,0.672
1.0,North Carolina,10.0,Colorado,0.629
1.0,North Carolina,10.0,Colorado St.,0.679
1.0,North Carolina,10.0,Drake,0.699
1.0,North Carolina,10.0,Nevada,0.628
1.0,North Carolina,10.0,Virginia,0.7
1.0,North Carolina,11.0,Duquesne,0.795
1.0,North Carolina,11.0,New Mexico,0.521
1.0,North Carolina,11.0,North Carolina St.,0.731
1.0,North Carolina,11.0,Oregon,0.687
1.0,North Carolina,12.0,Grand Canyon,0.695
1.0,North Carolina,12.0,James Madison,0.677
1.0,North Carolina,12.0,McNeese St.,0.669
1.0,North Carolina,12.0,UAB,0.855
1.0,North Carolina,13.0,College of Charleston,0.806
1.0,North Carolina,13.0,Samford,0.736
1.0,North Carolina,13.0,Vermont,0.862
1.0,North Carolina,13.0,Yale,0.809
1.0,North Carolina,14.0,Akron,0.893
1.0,North Carolina,14.0,Colgate,0.924
1.0,North Carolina,14.0,Morehead St.,0.893
1.0,North Carolina,14.0,Oakland,0.892
1.0,North Carolina,15.0,Long Beach St.,0.939
1.0,North Carolina,15.0,Saint Peter's,0.943
1.0,North Carolina,15.0,South Dakota St.,0.924
1.0,North Carolina,15.0,Western Kentucky,0.906
1.0,North Carolina,16.0,Grambling St.,0.969
1.0,North Carolina,16.0,Howard,0.977
1.0,North Carolina,16.0,Longwood,0.922
1.0,North Carolina,16.0,Montana St.,0.965
1.0,North Carolina,16.0,Stetson,0.959
1.0,North Carolina,16.0,Wagner,0.978
1.0,Purdue,1.0,Connecticut,0.453
1.0,Purdue,1.0,Houston,0.318
1.0,Purdue,1.0,North Carolina,0.744
1.0,Purdue,2.0,Arizona,0.648
1.0,Purdue,2.0,Iowa St.,0.566
1.0,Purdue,2.0,Marquette,0.699
1.0,Purdue,2.0,Tennessee,0.702
1.0,Purdue,3.0,Baylor,0.76
1.0,Purdue,3.0,Creighton,0.826
1.0,Purdue,3.0,Illinois,0.75
1.0,Purdue,3.0,Kentucky,0.828
1.0,Purdue,4.0,Alabama,0.755
1.0,Purdue,4.0,Auburn,0.615
1.0,Purdue,4.0,Duke,0.757
1.0,Purdue,4.0,Kansas,0.815
1.0,Purdue,5.0,Gonzaga,0.779
1.0,Purdue,5.0,Saint Mary's,0.797
1.0,Purdue,5.0,San Diego St.,0.836
1.0,Purdue,5.0,Wisconsin,0.793
1.0,Purdue,6.0,BYU,0.775
1.0,Purdue,6.0,Clemson,0.882
1.0,Purdue,6.0,South Carolina,0.851
1.0,Purdue,6.0,Texas Tech,0.823
1.0,Purdue,7.0,Dayton,0.857
1.0,Purdue,7.0,Florida,0.799
1.0,Purdue,7.0,Texas,0.814
1.0,Purdue,7.0,Washington St.,0.868
1.0,Purdue,8.0,Florida Atlantic,0.865
1.0,Purdue,8.0,Mississippi St.,0.843
1.0,Purdue,8.0,Nebraska,0.829
1.0,Purdue,8.0,Utah St.,0.869
1.0,Purdue,9.0,Michigan St.,0.808
1.0,Purdue,9.0,Northwestern,0.836
1.0,Purdue,9.0,TCU,0.813
1.0,Purdue,9.0,Texas A&M,0.836
1.0,Purdue,10.0,Boise St.,0.856
1.0,Purdue,10.0,Colorado,0.831
1.0,Purdue,10.0,Colorado St.,0.86
1.0,Purdue,10.0,Drake,0.871
1.0,Purdue,10.0,Nevada,0.83
1.0,Purdue,10.0,Virginia,0.871
1.0,Purdue,11.0,Duquesne,0.918
1.0,Purdue,11.0,New Mexico,0.759
1.0,Purdue,11.0,North Carolina St.,0.887
1.0,Purdue,11.0,Oregon,0.864
1.0,Purdue,12.0,Grand Canyon,0.868
1.0,Purdue,12.0,James Madison,0.859
1.0,Purdue,12.0,McNeese St.,0.854
1.0,Purdue,12.0,UAB,0.945
1.0,Purdue,13.0,College of Charleston,0.923
1.0,Purdue,13.0,Samford,0.89
1.0,Purdue,13.0,Vermont,0.948
1.0,Purdue,13.0,Yale,0.925
1.0,Purdue,14.0,Akron,0.96
1.0,Purdue,14.0,Colgate,0.973
1.0,Purdue,14.0,Morehead St.,0.96
1.0,Purdue,14.0,Oakland,0.96
1.0,Purdue,15.0,Long Beach St.,0.978
1.0,Purdue,15.0,Saint Peter's,0.98
1.0,Purdue,15.0,South Dakota St.,0.972
1.0,Purdue,15.0,Western Kentucky,0.965
1.0,Purdue,16.0,Grambling St.,0.989
1.0,Purdue,16.0,Howard,0.992
1.0,Purdue,16.0,Longwood,0.972
1.0,Purdue,16.0,Montana St.,0.988
1.0,Purdue,16.0,Stetson,0.985
1.0,Purdue,16.0,Wagner,0.992
2.0,Arizona,1.0,Connecticut,0.31
2.0,Arizona,1.0,Houston,0.202
2.0,Arizona,1.0,North Carolina,0.611
2.0,Arizona,1.0,Purdue,0.352
2.0,Arizona,2.0,Iowa St.,0.414
2.0,Arizona,2.0,Marquette,0.557
2.0,Arizona,2.0,Tennessee,0.561
2.0,Arizona,3.0,Baylor,0.632
2.0,Arizona,3.0,Creighton,0.72
2.0,Arizona,3.0,Illinois,0.619
2.0,Arizona,3.0,Kentucky,0.723
2.0,Arizona,4.0,Alabama,0.626
2.0,Arizona,4.0,Auburn,0.464
2.0,Arizona,4.0,Duke,0.628
2.0,Arizona,4.0,Kansas,0.705
2.0,Arizona,5.0,Gonzaga,0.656
2.0,Arizona,5.0,Saint Mary's,0.68
2.0,Arizona,5.0,San Diego St.,0.735
2.0,Arizona,5.0,Wisconsin,0.675
2.0,Arizona,6.0,BYU,0.651
2.0,Arizona,6.0,Clemson,0.803
2.0,Arizona,6.0,South Carolina,0.756
2.0,Arizona,6.0,Texas Tech,0.717
2.0,Arizona,7.0,Dayton,0.765
2.0,Arizona,7.0,Florida,0.684
2.0,Arizona,7.0,Texas,0.704
2.0,Arizona,7.0,Washington St.,0.781
2.0,Arizona,8.0,Florida Atlantic,0.776
2.0,Arizona,8.0,Mississippi St.,0.745
2.0,Arizona,8.0,Nebraska,0.725
2.0,Arizona,8.0,Utah St.,0.782
2.0,Arizona,9.0,Michigan St.,0.695
2.0,Arizona,9.0,Northwestern,0.734
2.0,Arizona,9.0,TCU,0.702
2.0,Arizona,9.0,Texas A&M,0.734
2.0,Arizona,10.0,Boise St.,0.763
2.0,Arizona,10.0,Colorado,0.728
2.0,Arizona,10.0,Colorado St.,0.769
2.0,Arizona,10.0,Drake,0.785
2.0,Arizona,10.0,Nevada,0.726
2.0,Arizona,10.0,Virginia,0.786
2.0,Arizona,11.0,Duquesne,0.859
2.0,Arizona,11.0,New Mexico,0.631
2.0,Arizona,11.0,North Carolina St.,0.811
2.0,Arizona,11.0,Oregon,0.775
2.0,Arizona,12.0,Grand Canyon,0.782
2.0,Arizona,12.0,James Madison,0.767
2.0,Arizona,12.0,McNeese St.,0.761
2.0,Arizona,12.0,UAB,0.903
2.0,Arizona,13.0,College of Charleston,0.867
2.0,Arizona,13.0,Samford,0.815
2.0,Arizona,13.0,Vermont,0.908
2.0,Arizona,13.0,Yale,0.869
2.0,Arizona,14.0,Akron,0.929
2.0,Arizona,14.0,Colgate,0.951
2.0,Arizona,14.0,Morehead St.,0.929
2.0,Arizona,14.0,Oakland,0.929
2.0,Arizona,15.0,Long Beach St.,0.96
2.0,Arizona,15.0,Saint Peter's,0.963
2.0,Arizona,15.0,South Dakota St.,0.95
2.0,Arizona,15.0,Western Kentucky,0.938
2.0,Arizona,16.0,Grambling St.,0.98
2.0,Arizona,16.0,Howard,0.985
2.0,Arizona,16.0,Longwood,0.949
2.0,Arizona,16.0,Montana St.,0.978
2.0,Arizona,16.0,Stetson,0.973
2.0,Arizona,16.0,Wagner,0.986
2.0,Iowa St.,1.0,Connecticut,0.389
2.0,Iowa St.,1.0,Houston,0.263
2.0,Iowa St.,1.0,North Carolina,0.69
2.0,Iowa St.,1.0,Purdue,0.434
2.0,Iowa St.,2.0,Arizona,0.586
2.0,Iowa St.,2.0,Marquette,0.64
2.0,Iowa St.,2.0,Tennessee,0.643
2.0,Iowa St.,3.0,Baylor,0.708
2.0,Iowa St.,3.0,Creighton,0.784
2.0,Iowa St.,3.0,Illinois,0.697
2.0,Iowa St.,3.0,Kentucky,0.787
2.0,Iowa St.,4.0,Alabama,0.703
2.0,Iowa St.,4.0,Auburn,0.55
2.0,Iowa St.,4.0,Duke,0.705
2.0,Iowa St.,4.0,Kansas,0.772
2.0,Iowa St.,5.0,Gonzaga,0.729
2.0,Iowa St.,5.0,Saint Mary's,0.75
2.0,Iowa St.,5.0,San Diego St.,0.797
2.0,Iowa St.,5.0,Wisconsin,0.746
2.0,Iowa St.,6.0,BYU,0.725
2.0,Iowa St.,6.0,Clemson,0.852
2.0,Iowa St.,6.0,South Carolina,0.814
2.0,Iowa St.,6.0,Texas Tech,0.781
2.0,Iowa St.,7.0,Dayton,0.822
2.0,Iowa St.,7.0,Florida,0.753
2.0,Iowa St.,7.0,Texas,0.77
2.0,Iowa St.,7.0,Washington St.,0.834
2.0,Iowa St.,8.0,Florida Atlantic,0.831
2.0,Iowa St.,8.0,Mississippi St.,0.805
2.0,Iowa St.,8.0,Nebraska,0.788
2.0,Iowa St.,8.0,Utah St.,0.835
2.0,Iowa St.,9.0,Michigan St.,0.763
2.0,Iowa St.,9.0,Northwestern,0.796
2.0,Iowa St.,9.0,TCU,0.769
2.0,Iowa St.,9.0,Texas A&M,0.796
2.0,Iowa St.,10.0,Boise St.,0.82
2.0,Iowa St.,10.0,Colorado,0.791
2.0,Iowa St.,10.0,Colorado St.,0.825
2.0,Iowa St.,10.0,Drake,0.838
2.0,Iowa St.,10.0,Nevada,0.789
2.0,Iowa St.,10.0,Virginia,0.839
2.0,Iowa St.,11.0,Duquesne,0.896
2.0,Iowa St.,11.0,New Mexico,0.707
2.0,Iowa St.,11.0,North Carolina St.,0.858
2.0,Iowa St.,11.0,Oregon,0.83
2.0,Iowa St.,12.0,Grand Canyon,0.835
2.0,Iowa St.,12.0,James Madison,0.823
2.0,Iowa St.,12.0,McNeese St.,0.818
2.0,Iowa St.,12.0,UAB,0.929
2.0,Iowa St.,13.0,College of Charleston,0.902
2.0,Iowa St.,13.0,Samford,0.861
2.0,Iowa St.,13.0,Vermont,0.933
2.0,Iowa St.,13.0,Yale,0.904
2.0,Iowa St.,14.0,Akron,0.949
2.0,Iowa St.,14.0,Colgate,0.965
2.0,Iowa St.,14.0,Morehead St.,0.949
2.0,Iowa St.,14.0,Oakland,0.948
2.0,Iowa St.,15.0,Long Beach St.,0.971
2.0,Iowa St.,15.0,Saint Peter's,0.974
2.0,Iowa St.,15.0,South Dakota St.,0.964
2.0,Iowa St.,15.0,Western Kentucky,0.955
2.0,Iowa St.,16.0,Grambling St.,0.986
2.0,Iowa St.,16.0,Howard,0.99
2.0,Iowa St.,16.0,Longwood,0.964
2.0,Iowa St.,16.0,Montana St.,0.984
2.0,Iowa St.,16.0,Stetson,0.981
2.0,Iowa St.,16.0,Wagner,0.99
2.0,Marquette,1.0,Connecticut,0.263
2.0,Marquette,1.0,Houston,0.167
2.0,Marquette,1.0,North Carolina,0.555
2.0,Marquette,1.0,Purdue,0.301
2.0,Marquette,2.0,Arizona,0.443
2.0,Marquette,2.0,Iowa St.,0.36
2.0,Marquette,2.0,Tennessee,0.503
2.0,Marquette,3.0,Baylor,0.577
2.0,Marquette,3.0,Creighton,0.671
2.0,Marquette,3.0,Illinois,0.563
2.0,Marquette,3.0,Kentucky,0.675
2.0,Marquette,4.0,Alabama,0.571
2.0,Marquette,4.0,Auburn,0.408
2.0,Marquette,4.0,Duke,0.573
2.0,Marquette,4.0,Kansas,0.655
2.0,Marquette,5.0,Gonzaga,0.602
2.0,Marquette,5.0,Saint Mary's,0.628
2.0,Marquette,5.0,San Diego St.,0.688
2.0,Marquette,5.0,Wisconsin,0.623
2.0,Marquette,6.0,BYU,0.597
2.0,Marquette,6.0,Clemson,0.764
2.0,Marquette,6.0,South Carolina,0.711
2.0,Marquette,6.0,Texas Tech,0.668
2.0,Marquette,7.0,Dayton,0.721
2.0,Marquette,7.0,Florida,0.632
2.0,Marquette,7.0,Texas,0.653
2.0,Marquette,7.0,Washington St.,0.739
2.0,Marquette,8.0,Florida Atlantic,0.734
2.0,Marquette,8.0,Mississippi St.,0.699
2.0,Marquette,8.0,Nebraska,0.676
2.0,Marquette,8.0,Utah St.,0.741
2.0,Marquette,9.0,Michigan St.,0.644
2.0,Marquette,9.0,Northwestern,0.687
2.0,Marquette,9.0,TCU,0.652
2.0,Marquette,9.0,Texas A&M,0.687
2.0,Marquette,10.0,Boise St.,0.719
2.0,Marquette,10.0,Colorado,0.68
2.0,Marquette,10.0,Colorado St.,0.726
2.0,Marquette,10.0,Drake,0.744
2.0,Marquette,10.0,Nevada,0.678
2.0,Marquette,10.0,Virginia,0.745
2.0,Marquette,11.0,Duquesne,0.829
2.0,Marquette,11.0,New Mexico,0.576
2.0,Marquette,11.0,North Carolina St.,0.773
2.0,Marquette,11.0,Oregon,0.732
2.0,Marquette,12.0,Grand Canyon,0.74
2.0,Marquette,12.0,James Madison,0.724
2.0,Marquette,12.0,McNeese St.,0.716
2.0,Marquette,12.0,UAB,0.881
2.0,Marquette,13.0,College of Charleston,0.838
2.0,Marquette,13.0,Samford,0.777
2.0,Marquette,13.0,Vermont,0.886
2.0,Marquette,13.0,Yale,0.841
2.0,Marquette,14.0,Akron,0.912
2.0,Marquette,14.0,Colgate,0.939
2.0,Marquette,14.0,Morehead St.,0.912
2.0,Marquette,14.0,Oakland,0.912
2.0,Marquette,15.0,Long Beach St.,0.95
2.0,Marquette,15.0,Saint Peter's,0.954
2.0,Marquette,15.0,South Dakota St.,0.938
2.0,Marquette,15.0,Western Kentucky,0.923
2.0,Marquette,16.0,Grambling St.,0.975
2.0,Marquette,16.0,Howard,0.982
2.0,Marquette,16.0,Longwood,0.937
2.0,Marquette,16.0,Montana St.,0.972
2.0,Marquette,16.0,Stetson,0.967
2.0,Marquette,16.0,Wagner,0.982
2.0,Tennessee,1.0,Connecticut,0.261
2.0,Tennessee,1.0,Houston,0.166
2.0,Tennessee,1.0,North Carolina,0.552
2.0,Tennessee,1.0,Purdue,0.298
2.0,Tennessee,2.0,Arizona,0.439
2.0,Tennessee,2.0,Iowa St.,0.357
2.0,Tennessee,2.0,Marquette,0.497
2.0,Tennessee,3.0,Baylor,0.574
2.0,Tennessee,3.0,Creighton,0.668
2.0,Tennessee,3.0,Illinois,0.56
2.0,Tennessee,3.0,Kentucky,0.672
2.0,Tennessee,4.0,Alabama,0.568
2.0,Tennessee,4.0,Auburn,0.404
2.0,Tennessee,4.0,Duke,0.57
2.0,Tennessee,4.0,Kansas,0.652
2.0,Tennessee,5.0,Gonzaga,0.599
2.0,Tennessee,5.0,Saint Mary's,0.625
2.0,Tennessee,5.0,San Diego St.,0.685
2.0,Tennessee,5.0,Wisconsin,0.62
2.0,Tennessee,6.0,BYU,0.594
2.0,Tennessee,6.0,Clemson,0.761
2.0,Tennessee,6.0,South Carolina,0.709
2.0,Tennessee,6.0,Texas Tech,0.665
2.0,Tennessee,7.0,Dayton,0.719
2.0,Tennessee,7.0,Florida,0.629
2.0,Tennessee,7.0,Texas,0.65
2.0,Tennessee,7.0,Washington St.,0.736
2.0,Tennessee,8.0,Florida Atlantic,0.731
2.0,Tennessee,8.0,Mississippi St.,0.696
2.0,Tennessee,8.0,Nebraska,0.673
2.0,Tennessee,8.0,Utah St.,0.738
2.0,Tennessee,9.0,Michigan St.,0.641
2.0,Tennessee,9.0,Northwestern,0.684
2.0,Tennessee,9.0,TCU,0.649
2.0,Tennessee,9.0,Texas A&M,0.684
2.0,Tennessee,10.0,Boise St.,0.716
2.0,Tennessee,10.0,Colorado,0.677
2.0,Tennessee,10.0,Colorado St.,0.723
2.0,Tennessee,10.0,Drake,0.741
2.0,Tennessee,10.0,Nevada,0.675
2.0,Tennessee,10.0,Virginia,0.742
2.0,Tennessee,11.0,Duquesne,0.827
2.0,Tennessee,11.0,New Mexico,0.573
2.0,Tennessee,11.0,North Carolina St.,0.77
2.0,Tennessee,11.0,Oregon,0.73
2.0,Tennessee,12.0,Grand Canyon,0.737
2.0,Tennessee,12.0,James Madison,0.721
2.0,Tennessee,12.0,McNeese St.,0.714
2.0,Tennessee,12.0,UAB,0.879
2.0,Tennessee,13.0,College of Charleston,0.836
2.0,Tennessee,13.0,Samford,0.775
2.0,Tennessee,13.0,Vermont,0.885
2.0,Tennessee,13.0,Yale,0.839
2.0,Tennessee,14.0,Akron,0.911
2.0,Tennessee,14.0,Colgate,0.938
2.0,Tennessee,14.0,Morehead St.,0.911
2.0,Tennessee,14.0,Oakland,0.911
2.0,Tennessee,15.0,Long Beach St.,0.95
2.0,Tennessee,15.0,Saint Peter's,0.953
2.0,Tennessee,15.0,South Dakota St.,0.937
2.0,Tennessee,15.0,Western Kentucky,0.922
2.0,Tennessee,16.0,Grambling St.,0.975
2.0,Tennessee,16.0,Howard,0.981
2.0,Tennessee,16.0,Longwood,0.936
2.0,Tennessee,16.0,Montana St.,0.972
2.0,Tennessee,16.0,Stetson,0.966
2.0,Tennessee,16.0,Wagner,0.982
3.0,Baylor,1.0,Connecticut,0.208
3.0,Baylor,1.0,Houston,0.128
3.0,Baylor,1.0,North Carolina,0.478
3.0,Baylor,1.0,Purdue,0.24
3.0,Baylor,2.0,Arizona,0.368
3.0,Baylor,2.0,Iowa St.,0.292
3.0,Baylor,2.0,Marquette,0.423
3.0,Baylor,2.0,Tennessee,0.426
3.0,Baylor,3.0,Creighton,0.6
3.0,Baylor,3.0,Illinois,0.486
3.0,Baylor,3.0,Kentucky,0.604
3.0,Baylor,4.0,Alabama,0.494
3.0,Baylor,4.0,Auburn,0.335
3.0,Baylor,4.0,Duke,0.496
3.0,Baylor,4.0,Kansas,0.582
3.0,Baylor,5.0,Gonzaga,0.526
3.0,Baylor,5.0,Saint Mary's,0.553
3.0,Baylor,5.0,San Diego St.,0.618
3.0,Baylor,5.0,Wisconsin,0.548
3.0,Baylor,6.0,BYU,0.521
3.0,Baylor,6.0,Clemson,0.703
3.0,Baylor,6.0,South Carolina,0.644
3.0,Baylor,6.0,Texas Tech,0.596
3.0,Baylor,7.0,Dayton,0.655
3.0,Baylor,7.0,Florida,0.557
3.0,Baylor,7.0,Texas,0.58
3.0,Baylor,7.0,Washington St.,0.675
3.0,Baylor,8.0,Florida Atlantic,0.669
3.0,Baylor,8.0,Mississippi St.,0.63
3.0,Baylor,8.0,Nebraska,0.605
3.0,Baylor,8.0,Utah St.,0.677
3.0,Baylor,9.0,Michigan St.,0.57
3.0,Baylor,9.0,Northwestern,0.617
3.0,Baylor,9.0,TCU,0.579
3.0,Baylor,9.0,Texas A&M,0.617
3.0,Baylor,10.0,Boise St.,0.652
3.0,Baylor,10.0,Colorado,0.609
3.0,Baylor,10.0,Colorado St.,0.66
3.0,Baylor,10.0,Drake,0.68
3.0,Baylor,10.0,Nevada,0.607
3.0,Baylor,10.0,Virginia,0.682
3.0,Baylor,11.0,Duquesne,0.78
3.0,Baylor,11.0,New Mexico,0.499
3.0,Baylor,11.0,North Carolina St.,0.714
3.0,Baylor,11.0,Oregon,0.668
3.0,Baylor,12.0,Grand Canyon,0.676
3.0,Baylor,12.0,James Madison,0.658
3.0,Baylor,12.0,McNeese St.,0.65
3.0,Baylor,12.0,UAB,0.844
3.0,Baylor,13.0,College of Charleston,0.792
3.0,Baylor,13.0,Samford,0.719
3.0,Baylor,13.0,Vermont,0.851
3.0,Baylor,13.0,Yale,0.795
3.0,Baylor,14.0,Akron,0.884
3.0,Baylor,14.0,Colgate,0.918
3.0,Baylor,14.0,Morehead St.,0.884
3.0,Baylor,14.0,Oakland,0.883
3.0,Baylor,15.0,Long Beach St.,0.933
3.0,Baylor,15.0,Saint Peter's,0.938
3.0,Baylor,15.0,South Dakota St.,0.917
3.0,Baylor,15.0,Western Kentucky,0.898
3.0,Baylor,16.0,Grambling St.,0.967
3.0,Baylor,16.0,Howard,0.975
3.0,Baylor,16.0,Longwood,0.916
3.0,Baylor,16.0,Montana St.,0.962
